0.14091,0.62380,0.62380,-0.22278,0.24188
0.14242,0.62369,0.62369,-0.22138,0.24179
0.14394,0.62357,0.62357,-0.21999,0.24169
0.14545,0.62345,0.62345,-0.21859,0.24159
0.14697,0.62333,0.62333,-0.21719,0.24150
0.14848,0.62321,0.62321,-0.21579,0.24140
0.15000,0.62309,0.62309,-0.21440,0.24131
0.15152,0.62297,0.62297,-0.21300,0.24121
0.15303,0.62285,0.62285,-0.21159,0.24112
0.15455,0.62273,0.62273,-0.21019,0.24102
0.15606,0.62260,0.62260,-0.20879,0.24093
0.15758,0.62248,0.62248,-0.20739,0.24083
0.15909,0.62236,0.62236,-0.20598,0.24074
0.16061,0.62223,0.62223,-0.20458,0.24065
0.16212,0.62211,0.62211,-0.20317,0.24055
0.16364,0.62199,0.62199,-0.20176,0.24046
0.16515,0.62186,0.62186,-0.20035,0.24037
0.16667,0.62174,0.62174,-0.19895,0.24027
0.16818,0.62161,0.62161,-0.19754,0.24018
0.16970,0.62149,0.62149,-0.19613,0.24009
0.17121,0.62136,0.62136,-0.19472,0.24000
0.17273,0.62123,0.62123,-0.19330,0.23991
0.17424,0.62111,0.62111,-0.19189,0.23982
0.17576,0.62098,0.62098,-0.19048,0.23973
0.17727,0.62086,0.62086,-0.18906,0.23964
0.17879,0.62073,0.62073,-0.18765,0.23955
0.18030,0.62060,0.62060,-0.18623,0.23946
0.18182,0.62048,0.62048,-0.18482,0.23937
0.18333,0.62035,0.62035,-0.18340,0.23928
0.18485,0.62022,0.62022,-0.18198,0.23919
0.18636,0.62010,0.62010,-0.18056,0.23910
0.18788,0.61997,0.61997,-0.17914,0.23902
0.18939,0.61984,0.61984,-0.17772,0.23893
0.19091,0.61971,0.61971,-0.17630,0.23884
0.19242,0.61959,0.61959,-0.17488,0.23876
0.19394,0.61946,0.61946,-0.17346,0.23867
0.19545,0.61933,0.61933,-0.17204,0.23858
0.19697,0.61921,0.61921,-0.17061,0.23850
0.19848,0.61908,0.61908,-0.16919,0.23841
0.20000,0.61895,0.61895,-0.16776,0.23833
0.20152,0.61883,0.61883,-0.16634,0.23825
0.20303,0.61870,0.61870,-0.16491,0.23816
0.20455,0.61858,0.61858,-0.16348,0.23808
0.20606,0.61845,0.61845,-0.16206,0.23800
0.20758,0.61833,0.61833,-0.16063,0.23792
0.20909,0.61820,0.61820,-0.15920,0.23784
0.21061,0.61808,0.61808,-0.15777,0.23775
0.21212,0.61795,0.61795,-0.15634,0.23767
0.21364,0.61783,0.61783,-0.15491,0.23759
0.21515,0.61770,0.61770,-0.15348,0.23752
0.21667,0.61758,0.61758,-0.15204,0.23744
0.21818,0.61746,0.61746,-0.15061,0.23736
0.21970,0.61734,0.61734,-0.14918,0.23728
0.22121,0.61721,0.61721,-0.14774,0.23720
0.22273,0.61709,0.61709,-0.14631,0.23713
0.22424,0.61697,0.61697,-0.14487,0.23705
0.22576,0.61685,0.61685,-0.14344,0.23697
0.22727,0.61673,0.61673,-0.14200,0.23690
0.22879,0.61661,0.61661,-0.14056,0.23683
0.23030,0.61649,0.61649,-0.13912,0.23675
0.23182,0.61637,0.61637,-0.13769,0.23668
0.23333,0.61625,0.61625,-0.13625,0.23661
0.23485,0.61614,0.61614,-0.13481,0.23653
0.23636,0.61602,0.61602,-0.13337,0.23646
0.23788,0.61590,0.61590,-0.13193,0.23639
0.23939,0.61579,0.61579,-0.13049,0.23632
0.24091,0.61567,0.61567,-0.12904,0.23625
0.24242,0.61556,0.61556,-0.12760,0.23618
0.24394,0.61545,0.61545,-0.12616,0.23611
0.24545,0.61533,0.61533,-0.12472,0.23605
0.24697,0.61522,0.61522,-0.12327,0.23598
0.24848,0.61511,0.61511,-0.12183,0.23591
0.25000,0.61500,0.61500,-0.12038,0.23585
0.25152,0.61489,0.61489,-0.11894,0.23578
0.25303,0.61478,0.61478,-0.11749,0.23571
0.25455,0.61467,0.61467,-0.11605,0.23565
0.25606,0.61457,0.61457,-0.11460,0.23559
0.25758,0.61446,0.61446,-0.11315,0.23552
0.25909,0.61436,0.61436,-0.11170,0.23546
0.26061,0.61425,0.61425,-0.11025,0.23540
0.26212,0.61415,0.61415,-0.10881,0.23534
0.26364,0.61405,0.61405,-0.10736,0.23528
0.26515,0.61394,0.61394,-0.10591,0.23522
0.26667,0.61384,0.61384,-0.10446,0.23516
0.26818,0.61374,0.61374,-0.10301,0.23510
0.26970,0.61365,0.61365,-0.10156,0.23505
0.27121,0.61355,0.61355,-0.10010,0.23499
0.27273,0.61345,0.61345,-0.09865,0.23493
0.27424,0.61336,0.61336,-0.09720,0.23488
0.27576,0.61326,0.61326,-0.09575,0.23483
0.27727,0.61317,0.61317,-0.09429,0.23477
0.27879,0.61308,0.61308,-0.09284,0.23472
0.28030,0.61299,0.61299,-0.09139,0.23467
0.28182,0.61290,0.61290,-0.08993,0.23461
0.28333,0.61281,0.61281,-0.08848,0.23456
0.28485,0.61272,0.61272,-0.08702,0.23451
0.28636,0.61263,0.61263,-0.08557,0.23446
0.28788,0.61255,0.61255,-0.08411,0.23442
0.28939,0.61246,0.61246,-0.08266,0.23437
0.29091,0.61238,0.61238,-0.08120,0.23432
0.29242,0.61230,0.61230,-0.07974,0.23428
0.29394,0.61222,0.61222,-0.07829,0.23423
0.29545,0.61214,0.61214,-0.07683,0.23419
0.29697,0.61206,0.61206,-0.07537,0.23414
0.29848,0.61199,0.61199,-0.07391,0.23410
0.30000,0.61191,0.61191,-0.07245,0.23406
0.30152,0.61184,0.61184,-0.07099,0.23401
0.30303,0.61176,0.61176,-0.06954,0.23397
0.30455,0.61169,0.61169,-0.06808,0.23393
0.30606,0.61162,0.61162,-0.06662,0.23389
0.30758,0.61155,0.61155,-0.06516,0.23386
0.30909,0.61149,0.61149,-0.06370,0.23382
0.31061,0.61142,0.61142,-0.06224,0.23378
0.31212,0.61136,0.61136,-0.06078,0.23375
0.31364,0.61129,0.61129,-0.05931,0.23371
0.31515,0.61123,0.61123,-0.05785,0.23368
0.31667,0.61117,0.61117,-0.05639,0.23364
0.31818,0.61111,0.61111,-0.05493,0.23361
0.31970,0.61105,0.61105,-0.05347,0.23358
0.32121,0.61100,0.61100,-0.05201,0.23355
0.32273,0.61094,0.61094,-0.05054,0.23352
0.32424,0.61089,0.61089,-0.04908,0.23349
0.32576,0.61084,0.61084,-0.04762,0.23346
0.32727,0.61079,0.61079,-0.04615,0.23343
0.32879,0.61074,0.61074,-0.04469,0.23341
0.33030,0.61069,0.61069,-0.04323,0.23338
0.33182,0.61065,0.61065,-0.04176,0.23335
0.33333,0.61060,0.61060,-0.04030,0.23333
0.33485,0.61056,0.61056,-0.03884,0.23331
0.33636,0.61052,0.61052,-0.03737,0.23328
0.33788,0.61048,0.61048,-0.03591,0.23326
0.33939,0.61044,0.61044,-0.03444,0.23324
0.34091,0.61041,0.61041,-0.03298,0.23322
0.34242,0.61037,0.61037,-0.03151,0.23320
0.34394,0.61034,0.61034,-0.03005,0.23318
0.34545,0.61030,0.61030,-0.02858,0.23317
0.34697,0.61027,0.61027,-0.02712,0.23315
0.34848,0.61025,0.61025,-0.02565,0.23313
0.35000,0.61022,0.61022,-0.02419,0.23312
0.35152,0.61019,0.61019,-0.02272,0.23311
0.35303,0.61017,0.61017,-0.02126,0.23309
0.35455,0.61015,0.61015,-0.01979,0.23308
0.35606,0.61013,0.61013,-0.01833,0.23307
0.35758,0.61011,0.61011,-0.01686,0.23306
0.35909,0.61009,0.61009,-0.01539,0.23305
0.36061,0.61007,0.61007,-0.01393,0.23304
0.36212,0.61006,0.61006,-0.01246,0.23303
0.36364,0.61005,0.61005,-0.01100,0.23302
0.36515,0.61003,0.61003,-0.00953,0.23302
0.36667,0.61002,0.61002,-0.00806,0.23301
0.36818,0.61002,0.61002,-0.00660,0.23301
0.36970,0.61001,0.61001,-0.00513,0.23301
0.37121,0.61001,0.61001,-0.00367,0.23300
0.37273,0.61000,0.61000,-0.00220,0.23300
0.37424,0.61000,0.61000,-0.00073,0.23300
0.37576,0.61000,0.61000,0.00073,0.23300
0.37727,0.61000,0.61000,0.00220,0.23300
0.37879,0.61001,0.61001,0.00367,0.23300
0.38030,0.61001,0.61001,0.00513,0.23301
0.38182,0.61002,0.61002,0.00660,0.23301
0.38333,0.61002,0.61002,0.00806,0.23301
0.38485,0.61003,0.61003,0.00953,0.23302
0.38636,0.61005,0.61005,0.01100,0.23302
0.38788,0.61006,0.61006,0.01246,0.23303
0.38939,0.61007,0.61007,0.01393,0.23304
0.39091,0.61009,0.61009,0.01539,0.23305
0.39242,0.61011,0.61011,0.01686,0.23306
0.39394,0.61013,0.61013,0.01833,0.23307
0.39545,0.61015,0.61015,0.01979,0.23308
0.39697,0.61017,0.61017,0.02126,0.23309
0.39848,0.61019,0.61019,0.02272,0.23311
0.40000,0.61022,0.61022,0.02419,0.23312
0.40152,0.61025,0.61025,0.02565,0.23313
0.40303,0.61027,0.61027,0.02712,0.23315
0.40455,0.61030,0.61030,0.02858,0.23317
0.40606,0.61034,0.61034,0.03005,0.23318
0.40758,0.61037,0.61037,0.03151,0.23320
0.40909,0.61041,0.61041,0.03298,0.23322
0.41061,0.61044,0.61044,0.03444,0.23324
0.41212,0.61048,0.61048,0.03591,0.23326
0.41364,0.61052,0.61052,0.03737,0.23328
0.41515,0.61056,0.61056,0.03884,0.23331
0.41667,0.61060,0.61060,0.04030,0.23333
0.41818,0.61065,0.61065,0.04176,0.23335
0.41970,0.61069,0.61069,0.04323,0.23338
0.42121,0.61074,0.61074,0.04469,0.23341
0.42273,0.61079,0.61079,0.04615,0.23343
0.42424,0.61084,0.61084,0.04762,0.23346
0.42576,0.61089,0.61089,0.04908,0.23349
0.42727,0.61094,0.61094,0.05054,0.23352
0.42879,0.61100,0.61100,0.05201,0.23355
0.43030,0.61105,0.61105,0.05347,0.23358
0.43182,0.61111,0.61111,0.05493,0.23361
0.43333,0.61117,0.61117,0.05639,0.23364
0.43485,0.61123,0.61123,0.05785,0.23368
0.43636,0.61129,0.61129,0.05931,0.23371
0.43788,0.61136,0.61136,0.06078,0.23375
0.43939,0.61142,0.61142,0.06224,0.23378
0.44091,0.61149,0.61149,0.06370,0.23382
0.44242,0.61155,0.61155,0.06516,0.23386
0.44394,0.61162,0.61162,0.06662,0.23389
0.44545,0.61169,0.61169,0.06808,0.23393
0.44697,0.61176,0.61176,0.06954,0.23397
0.44848,0.61184,0.61184,0.07099,0.23401
0.45000,0.61191,0.61191,0.07245,0.23406
0.45152,0.61199,0.61199,0.07391,0.23410
0.45303,0.61206,0.61206,0.07537,0.23414
0.45455,0.61214,0.61214,0.07683,0.23419
0.45606,0.61222,0.61222,0.07829,0.23423
0.45758,0.61230,0.61230,0.07974,0.23428
0.45909,0.61238,0.61238,0.08120,0.23432
0.46061,0.61246,0.61246,0.08266,0.23437
0.46212,0.61255,0.61255,0.08411,0.23442
0.46364,0.61263,0.61263,0.08557,0.23446
0.46515,0.61272,0.61272,0.08702,0.23451
0.46667,0.61281,0.61281,0.08848,0.23456
0.46818,0.61290,0.61290,0.08993,0.23461
0.46970,0.61299,0.61299,0.09139,0.23467
0.47121,0.61308,0.61308,0.09284,0.23472
0.47273,0.61317,0.61317,0.09429,0.23477
0.47424,0.61326,0.61326,0.09575,0.23483
0.47576,0.61336,0.61336,0.09720,0.23488
0.47727,0.61345,0.61345,0.09865,0.23493
0.47879,0.61355,0.61355,0.10010,0.23499
0.48030,0.61365,0.61365,0.10156,0.23505
0.48182,0.61374,0.61374,0.10301,0.23510
0.48333,0.61384,0.61384,0.10446,0.23516
0.48485,0.61394,0.61394,0.10591,0.23522
0.48636,0.61405,0.61405,0.10736,0.23528
0.48788,0.61415,0.61415,0.10881,0.23534
0.48939,0.61425,0.61425,0.11025,0.23540
0.49091,0.61436,0.61436,0.11170,0.23546
0.49242,0.61446,0.61446,0.11315,0.23552
0.49394,0.61457,0.61457,0.11460,0.23559
0.49545,0.61467,0.61467,0.11605,0.23565
0.49697,0.61478,0.61478,0.11749,0.23571
0.49848,0.61489,0.61489,0.11894,0.23578
0.50000,0.61500,0.61500,0.12038,0.23585
0.50152,0.61511,0.61511,0.12183,0.23591
0.50303,0.61522,0.61522,0.12327,0.23598
0.50455,0.61533,0.61533,0.12472,0.23605
0.50606,0.61545,0.61545,0.12616,0.23611
0.50758,0.61556,0.61556,0.12760,0.23618
0.50909,0.61567,0.61567,0.12904,0.23625
0.51061,0.61579,0.61579,0.13049,0.23632
0.51212,0.61590,0.61590,0.13193,0.23639
0.51364,0.61602,0.61602,0.13337,0.23646
0.51515,0.61614,0.61614,0.13481,0.23653
0.51667,0.61625,0.61625,0.13625,0.23661
0.51818,0.61637,0.61637,0.13769,0.23668
0.51970,0.61649,0.61649,0.13912,0.23675
0.52121,0.61661,0.61661,0.14056,0.23683
0.52273,0.61673,0.61673,0.14200,0.23690
0.52424,0.61685,0.61685,0.14344,0.23697
0.52576,0.61697,0.61697,0.14487,0.23705
0.52727,0.61709,0.61709,0.14631,0.23713
0.52879,0.61721,0.61721,0.14774,0.23720
0.53030,0.61734,0.61734,0.14918,0.23728
0.53182,0.61746,0.61746,0.15061,0.23736
0.53333,0.61758,0.61758,0.15204,0.23744
0.53485,0.61770,0.61770,0.15348,0.23752
0.53636,0.61783,0.61783,0.15491,0.23759
0.53788,0.61795,0.61795,0.15634,0.23767
0.53939,0.61808,0.61808,0.15777,0.23775
0.54091,0.61820,0.61820,0.15920,0.23784
0.54242,0.61833,0.61833,0.16063,0.23792
0.54394,0.61845,0.61845,0.16206,0.23800
0.54545,0.61858,0.61858,0.16348,0.23808
0.54697,0.61870,0.61870,0.16491,0.23816
0.54848,0.61883,0.61883,0.16634,0.23825
0.55000,0.61895,0.61895,0.16776,0.23833
0.55152,0.61908,0.61908,0.16919,0.23841
0.55303,0.61921,0.61921,0.17061,0.23850
0.55455,0.61933,0.61933,0.17204,0.23858
0.55606,0.61946,0.61946,0.17346,0.23867
0.55758,0.61959,0.61959,0.17488,0.23876
0.55909,0.61971,0.61971,0.17630,0.23884
0.56061,0.61984,0.61984,0.17772,0.23893
0.56212,0.61997,0.61997,0.17914,0.23902
0.56364,0.62010,0.62010,0.18056,0.23910
0.56515,0.62022,0.62022,0.18198,0.23919
0.56667,0.62035,0.62035,0.18340,0.23928
0.56818,0.62048,0.62048,0.18482,0.23937
0.56970,0.62060,0.62060,0.18623,0.23946
0.57121,0.62073,0.62073,0.18765,0.23955
0.57273,0.62086,0.62086,0.18906,0.23964
0.57424,0.62098,0.62098,0.19048,0.23973
0.57576,0.62111,0.62111,0.19189,0.23982
0.57727,0.62123,0.62123,0.19330,0.23991
0.57879,0.62136,0.62136,0.19472,0.24000
0.58030,0.62149,0.62149,0.19613,0.24009
0.58182,0.62161,0.62161,0.19754,0.24018
0.58333,0.62174,0.62174,0.19895,0.24027
0.58485,0.62186,0.62186,0.20035,0.24037
0.58636,0.62199,0.62199,0.20176,0.24046
0.58788,0.62211,0.62211,0.20317,0.24055
0.58939,0.62223,0.62223,0.20458,0.24065
0.59091,0.62236,0.62236,0.20598,0.24074
0.59242,0.62248,0.62248,0.20739,0.24083
0.59394,0.62260,0.62260,0.20879,0.24093
0.59545,0.62273,0.62273,0.21019,0.24102
0.59697,0.62285,0.62285,0.21159,0.24112
0.59848,0.62297,0.62297,0.21300,0.24121
0.60000,0.62309,0.62309,0.21440,0.24131
0.60152,0.62321,0.62321,0.21579,0.24140
0.60303,0.62333,0.62333,0.21719,0.24150
0.60455,0.62345,0.62345,0.21859,0.24159
0.60606,0.62357,0.62357,0.21999,0.24169
0.60758,0.62369,0.62369,0.22138,0.24179
0.60909,0.62380,0.62380,0.22278,0.24188
0.61061,0.62392,0.62392,0.22417,0.24198
0.61212,0.62404,0.62404,0.22557,0.24208
0.61364,0.62415,0.62415,0.22696,0.24217
0.61515,0.62427,0.62427,0.22835,0.24227
0.61667,0.62438,0.62438,0.22974,0.24237
0.61818,0.62450,0.62450,0.23113,0.24247
0.61970,0.62461,0.62461,0.23252,0.24257
0.62121,0.62472,0.62472,0.23391,0.24266
0.62273,0.62483,0.62483,0.23530,0.24276
0.62424,0.62494,0.62494,0.23668,0.24286
0.62576,0.62505,0.62505,0.23807,0.24296
0.62727,0.62516,0.62516,0.23945,0.24306
0.62879,0.62527,0.62527,0.24083,0.24316
0.63030,0.62538,0.62538,0.24222,0.24326
0.63182,0.62549,0.62549,0.24360,0.24335
0.63333,0.62559,0.62559,0.24498,0.24345
0.63485,0.62570,0.62570,0.24636,0.24355
0.63636,0.62580,0.62580,0.24774,0.24365
0.63788,0.62590,0.62590,0.24911,0.24375
0.63939,0.62601,0.62601,0.25049,0.24385
0.64091,0.62611,0.62611,0.25187,0.24395
0.64242,0.62621,0.62621,0.25324,0.24405
0.64394,0.62631,0.62631,0.25462,0.24415
0.64545,0.62640,0.62640,0.25599,0.24425
0.64697,0.62650,0.62650,0.25736,0.24435
0.64848,0.62660,0.62660,0.25873,0.24445
0.65000,0.62669,0.62669,0.26010,0.24455
0.65152,0.62679,0.62679,0.26147,0.24465
0.65303,0.62688,0.62688,0.26284,0.24475
0.65455,0.62697,0.62697,0.26420,0.24485
0.65606,0.62706,0.62706,0.26557,0.24495
0.65758,0.62715,0.62715,0.26693,0.24505
0.65909,0.62724,0.62724,0.26830,0.24515
0.66061,0.62732,0.62732,0.26966,0.24525
0.66212,0.62741,0.62741,0.27102,0.24535
0.66364,0.62749,0.62749,0.27238,0.24545
0.66515,0.62758,0.62758,0.27374,0.24555
0.66667,0.62766,0.62766,0.27510,0.24566
0.66818,0.62774,0.62774,0.27646,0.24576
0.66970,0.62782,0.62782,0.27782,0.24586
0.67121,0.62790,0.62790,0.27917,0.24596
0.67273,0.62798,0.62798,0.28053,0.24606
0.67424,0.62805,0.62805,0.28188,0.24616
0.67576,0.62813,0.62813,0.28323,0.24626
0.67727,0.62820,0.62820,0.28458,0.24636
0.67879,0.62827,0.62827,0.28593,0.24646
0.68030,0.62834,0.62834,0.28728,0.24656
0.68182,0.62841,0.62841,0.28863,0.24666
0.68333,0.62848,0.62848,0.28998,0.24676
0.68485,0.62855,0.62855,0.29132,0.24686
0.68636,0.62861,0.62861,0.29267,0.24696
0.68788,0.62868,0.62868,0.29401,0.24706
0.68939,0.62874,0.62874,0.29535,0.24716
0.69091,0.62880,0.62880,0.29669,0.24726
0.69242,0.62886,0.62886,0.29804,0.24736
0.69394,0.62892,0.62892,0.29937,0.24746
0.69545,0.62897,0.62897,0.30071,0.24756
0.69697,0.62903,0.62903,0.30205,0.24766
0.69848,0.62908,0.62908,0.30339,0.24776
0.70000,0.62914,0.62914,0.30472,0.24786
0.70152,0.62919,0.62919,0.30605,0.24795
0.70303,0.62924,0.62924,0.30739,0.24805
0.70455,0.62928,0.62928,0.30872,0.24815
0.70606,0.62933,0.62933,0.31005,0.24825
0.70758,0.62938,0.62938,0.31138,0.24835
0.70909,0.62942,0.62942,0.31271,0.24845
0.71061,0.62946,0.62946,0.31403,0.24855
0.71212,0.62950,0.62950,0.31536,0.24865
0.71364,0.62954,0.62954,0.31668,0.24874
0.71515,0.62958,0.62958,0.31801,0.24884
0.71667,0.62961,0.62961,0.31933,0.24894
0.71818,0.62965,0.62965,0.32065,0.24904
0.71970,0.62968,0.62968,0.32197,0.24914
0.72121,0.62971,0.62971,0.32329,0.24923
0.72273,0.62974,0.62974,0.32461,0.24933
0.72424,0.62977,0.62977,0.32592,0.24943
0.72576,0.62979,0.62979,0.32724,0.24953
0.72727,0.62982,0.62982,0.32855,0.24962
0.72879,0.62984,0.62984,0.32987,0.24972
0.73030,0.62986,0.62986,0.33118,0.24982
0.73182,0.62988,0.62988,0.33249,0.24991
0.73333,0.62990,0.62990,0.33380,0.25001
0.73485,0.62992,0.62992,0.33511,0.25011
0.73636,0.62993,0.62993,0.33641,0.25020
0.73788,0.62995,0.62995,0.33772,0.25030
0.73939,0.62996,0.62996,0.33902,0.25039
0.74091,0.62997,0.62997,0.34033,0.25049
0.74242,0.62998,0.62998,0.34163,0.25059
0.74394,0.62999,0.62999,0.34293,0.25068
0.74545,0.62999,0.62999,0.34423,0.25078
0.74697,0.63000,0.63000,0.34553,0.25087
0.74848,0.63000,0.63000,0.34683,0.25097
0.75000,0.63000,0.63000,0.34812,0.25106
0.75152,0.62586,0.62586,0.34390,0.24944
0.75303,0.62177,0.62177,0.33968,0.24783
0.75455,0.61773,0.61773,0.33546,0.24626
0.75606,0.61374,0.61374,0.33124,0.24471
0.75758,0.60980,0.60980,0.32702,0.24318
0.75909,0.60591,0.60591,0.32281,0.24167
0.76061,0.60207,0.60207,0.31859,0.24019
0.76212,0.59828,0.59828,0.31437,0.23873
0.76364,0.59455,0.59455,0.31015,0.23730
0.76515,0.59086,0.59086,0.30593,0.23589
0.76667,0.58722,0.58722,0.30171,0.23450
0.76818,0.58364,0.58364,0.29749,0.23313
0.76970,0.58010,0.58010,0.29327,0.23179
0.77121,0.57662,0.57662,0.28905,0.23047
0.77273,0.57318,0.57318,0.28483,0.22917
0.77424,0.56980,0.56980,0.28061,0.22790
0.77576,0.56646,0.56646,0.27639,0.22664
0.77727,0.56318,0.56318,0.27217,0.22541
0.77879,0.55995,0.55995,0.26795,0.22420
0.78030,0.55677,0.55677,0.26373,0.22301
0.78182,0.55364,0.55364,0.25951,0.22184
0.78333,0.55056,0.55056,0.25529,0.22070
0.78485,0.54753,0.54753,0.25107,0.21957
0.78636,0.54455,0.54455,0.24685,0.21847
0.78788,0.54162,0.54162,0.24263,0.21739
0.78939,0.53874,0.53874,0.23841,0.21633
0.79091,0.53591,0.53591,0.23419,0.21528
0.79242,0.53313,0.53313,0.22997,0.21426
0.79394,0.53040,0.53040,0.22575,0.21326
0.79545,0.52773,0.52773,0.22153,0.21228
0.79697,0.52510,0.52510,0.21731,0.21132
0.79848,0.52253,0.52253,0.21309,0.21039
0.80000,0.52000,0.52000,0.20887,0.20947
0.80152,0.51753,0.51753,0.20465,0.20857
0.80303,0.51510,0.51510,0.20043,0.20769
0.80455,0.51273,0.51273,0.19621,0.20683
0.80606,0.51040,0.51040,0.19200,0.20599
0.80758,0.50813,0.50813,0.18778,0.20517
0.80909,0.50591,0.50591,0.18356,0.20437
0.81061,0.50374,0.50374,0.17934,0.20358
0.81212,0.50162,0.50162,0.17512,0.20282
0.81364,0.49955,0.49955,0.17090,0.20208
0.81515,0.49753,0.49753,0.16668,0.20136
0.81667,0.49556,0.49556,0.16246,0.20065
0.81818,0.49364,0.49364,0.15824,0.19996
0.81970,0.49177,0.49177,0.15402,0.19930
0.82121,0.48995,0.48995,0.14980,0.19865
0.82273,0.48818,0.48818,0.14558,0.19802
0.82424,0.48646,0.48646,0.14136,0.19741
0.82576,0.48480,0.48480,0.13714,0.19682
0.82727,0.48318,0.48318,0.13292,0.19624
0.82879,0.48162,0.48162,0.12870,0.19569
0.83030,0.48010,0.48010,0.12448,0.19515
0.83182,0.47864,0.47864,0.12026,0.19464
